t,A
0.0,100.0
7.777777777777778,33.96226425356782
15.555555555555555,20.454545317234494
23.333333333333332,14.6341461877386
31.11111111111111,11.392404914014106
38.888888888888886,9.326424745624383
46.666666666666664,7.894736721280308
54.44444444444444,6.844106358510056
62.22222222222222,6.04026835270524
70.0,5.405405316293305
